"Target","Evidence"
"EXTL3","predicted (intersection) + predicted (union)"
"EYA2","predicted (union)"
"EYA3","predicted (union)"
"F11R","predicted (intersection) + predicted (union)"
"F2","predicted (union)"
"F2RL1","predicted (union)"
"F2RL2","predicted (union)"
"F3","predicted (intersection) + predicted (union)"
"F5","predicted (union)"
"FA2H","predicted (union)"
"FAAP100","predicted (union)"
"FAAP20","predicted (intersection) + predicted (union)"
"FABP2","predicted (intersection) + predicted (union)"
"FABP4","predicted (union)"
"FABP7","predicted (intersection) + predicted (union)"
"FADS1","predicted (union)"
"FAF1","predicted (intersection) + predicted (union)"
"FAHD2A","predicted (intersection) + predicted (union)"
"FAIM2","predicted (union)"
"FAM104A","predicted (union)"
"FAM104B","predicted (union)"
"FAM107B","predicted (intersection) + predicted (union)"
"FAM111A","predicted (intersection) + predicted (union)"
"FAM114A1","predicted (union)"
"FAM117B","predicted (union)"
"FAM118A","predicted (intersection) + predicted (union)"
"FAM120B","predicted (intersection) + predicted (union)"
"FAM120C","predicted (intersection) + predicted (union)"
"FAM122C","predicted (union)"
"FAM124A","predicted (union)"
"FAM126A","predicted (intersection) + predicted (union)"
"FAM131B","predicted (union)"
"FAM136A","predicted (union)"
"FAM13B","predicted (intersection) + predicted (union)"
"FAM149B1","predicted (union)"
"FAM155B","predicted (intersection) + predicted (union)"
"FAM160B1","predicted (intersection) + predicted (union)"
"FAM162B","predicted (intersection) + predicted (union)"
"FAM167A","predicted (union)"
"FAM168A","predicted (union)"
"FAM168B","predicted (union)"
"FAM169A","predicted (intersection) + predicted (union)"
"FAM172A","predicted (intersection) + predicted (union)"
"FAM174B","predicted (union)"
"FAM181B","predicted (intersection) + predicted (union)"
"FAM184B","predicted (intersection) + predicted (union)"
"FAM199X","predicted (intersection) + predicted (union)"
"FAM204A","predicted (intersection) + predicted (union)"
"FAM207A","predicted (union)"
"FAM20B","predicted (union)"
"FAM210B","predicted (intersection) + predicted (union)"
"FAM219A","predicted (union)"
"FAM219B","predicted (intersection) + predicted (union)"
"FAM221B","predicted (intersection) + predicted (union)"
"FAM227A","predicted (union)"
"FAM228A","predicted (intersection) + predicted (union)"
"FAM229B","predicted (union)"
"FAM230E","predicted (union)"
"FAM234A","predicted (union)"
"FAM43B","predicted (intersection) + predicted (union)"
"FAM45A","predicted (intersection) + predicted (union)"
"FAM47E-STBD1","predicted (intersection) + predicted (union)"
"FAM53C","predicted (union)"
"FAM71B","predicted (union)"
"FAM71E2","predicted (intersection) + predicted (union)"
"FAM71F1","predicted (union)"
"FAM72A","predicted (union)"
"FAM72B","predicted (union)"
"FAM72C","predicted (union)"
"FAM72D","predicted (union)"
"FAM76A","predicted (intersection) + predicted (union)"
"FAM83B","predicted (union)"
"FAM83F","predicted (intersection) + predicted (union)"
"FAM83G","predicted (intersection) + predicted (union)"
"FAM86C1","predicted (union)"
"FAM89A","predicted (intersection) + predicted (union)"
"FAM98B","predicted (intersection) + predicted (union)"
"FAM9C","predicted (intersection) + predicted (union)"
"FANCB","predicted (union)"
"FANCD2","predicted (union)"
"FANCE","predicted (union)"
"FANCF","predicted (intersection) + predicted (union)"
"FANCM","predicted (union)"
"FAR1","predicted (union)"
"FARP1","predicted (union)"
"FARSB","predicted (intersection) + predicted (union)"
"FAS","predicted (union)"
"FASLG","predicted (union)"
"FASN","predicted (intersection) + predicted (union)"
"FASTKD1","predicted (union)"
"FASTKD2","predicted (union)"
"FAXC","predicted (intersection) + predicted (union)"
"FAXDC2","predicted (union)"
"FBLN7","predicted (intersection) + predicted (union)"
"FBN1","predicted (union)"
"FBXL16","predicted (intersection) + predicted (union)"
"FBXL20","predicted (intersection) + predicted (union)"
"FBXL3","predicted (union)"
"FBXL4","predicted (union)"
"FBXO10","predicted (union)"
"FBXO28","predicted (intersection) + predicted (union)"
"FBXO3","predicted (intersection) + predicted (union)"
"FBXO31","predicted (union)"
"FBXO33","predicted (union)"
"FBXO40","predicted (union)"
"FBXO42","predicted (intersection) + predicted (union)"
"FBXO44","predicted (union)"
"FBXO48","predicted (union)"
"FBXW2","predicted (intersection) + predicted (union)"
"FBXW7","experimental (strong) + experimental (all)"
"FCAMR","predicted (union)"
"FCGR1A","predicted (intersection) + predicted (union)"
"FCGR1B","predicted (intersection) + predicted (union)"
"FCHO2","predicted (intersection) + predicted (union)"
"FCN2","predicted (intersection) + predicted (union)"
"FCRL1","predicted (union)"
"FCRL3","predicted (intersection) + predicted (union)"
"FCRL4","predicted (intersection) + predicted (union)"
"FDX2","predicted (union)"
"FECH","predicted (intersection) + predicted (union)"
"FEM1A","predicted (union)"
"FEM1B","predicted (union)"
"FER","predicted (intersection) + predicted (union)"
"FFAR1","predicted (union)"
"FFAR4","predicted (union)"
"FGA","predicted (intersection) + predicted (union)"
"FGB","predicted (intersection) + predicted (union)"
"FGD1","predicted (union)"
"FGD4","predicted (intersection) + predicted (union)"
"FGD6","predicted (union)"
"FGF1","predicted (union)"
"FGF10","predicted (intersection) + predicted (union)"
"FGF12","predicted (intersection) + predicted (union)"
"FGF14","predicted (union)"
"FGF17","predicted (intersection) + predicted (union)"
"FGF2","predicted (union)"
"FGF23","predicted (union)"
"FGF5","predicted (intersection) + predicted (union)"
"FGFBP3","predicted (union)"
"FGFR1OP","predicted (intersection) + predicted (union)"
"FGFR2","predicted (union)"
"FGG","predicted (intersection) + predicted (union)"
"FHDC1","predicted (union)"
"FHL1","predicted (intersection) + predicted (union)"
"FHL5","predicted (intersection) + predicted (union)"
"FICD","predicted (union)"
"FIGN","predicted (intersection) + predicted (union)"
"FIGNL1","predicted (intersection) + predicted (union)"
"FKBP14","predicted (intersection) + predicted (union)"
"FKBP4","predicted (intersection) + predicted (union)"
"FKBP5","predicted (intersection) + predicted (union)"
"FKBP6","predicted (union)"
"FKBP7","predicted (intersection) + predicted (union)"
"FKTN","predicted (union)"
"FLJ22447","predicted (union)"
"FLRT3","predicted (union)"
"FLT1","predicted (union)"
"FMN1","predicted (union)"
"FMNL3","predicted (intersection) + predicted (union)"
"FMR1","predicted (union)"
"FN1","predicted (intersection) + predicted (union)"
"FNBP1","predicted (intersection) + predicted (union)"
"FNBP1L","predicted (union)"
"FNIP2","predicted (intersection) + predicted (union)"
"FOXD4","predicted (union)"
"FOXD4L1","predicted (union)"
"FOXD4L3","predicted (union)"
"FOXF2","predicted (union)"
"FOXJ2","predicted (intersection) + predicted (union)"
"FOXK2","predicted (union)"
"FOXL1","predicted (union)"
"FOXM1","predicted (union)"
"FOXN2","predicted (union)"
"FOXN3","predicted (union)"
"FOXP1","predicted (union)"
"FOXP2","predicted (union)"
"FOXP4","predicted (union)"
"FOXRED2","predicted (intersection) + predicted (union)"
"FPGT","predicted (intersection) + predicted (union)"
"FRAT1","predicted (union)"
"FRAT2","predicted (union)"
"FREM2","predicted (union)"
"FRK","predicted (intersection) + predicted (union)"
"FRMD3","predicted (union)"
"FRMD8","predicted (union)"
"FRMPD4","predicted (intersection) + predicted (union)"
"FRRS1L","predicted (union)"
"FRYL","predicted (union)"
"FSBP","predicted (union)"
"FSIP1","predicted (union)"
"FSTL5","predicted (union)"
"FTH1","predicted (intersection) + predicted (union)"
"FTL","predicted (union)"
"FUBP1","predicted (union)"
"FUCA2","predicted (union)"
"FUS","predicted (intersection) + predicted (union)"
"FUT10","predicted (intersection) + predicted (union)"
"FUT11","predicted (union)"
"FUT2","predicted (union)"
"FUT3","predicted (union)"
"FUT4","predicted (intersection) + predicted (union)"
"FUT6","predicted (intersection) + predicted (union)"
"FUT8","predicted (intersection) + predicted (union)"
"FUT9","predicted (intersection) + predicted (union)"
"FUZ","predicted (union)"
"FXN","predicted (union)"
"FXR1","predicted (union)"
"FZD1","predicted (intersection) + predicted (union)"
"FZD3","predicted (intersection) + predicted (union)"
"FZD5","predicted (union)"
"FZD6","predicted (union)"
"FZD8","predicted (union)"
"G3BP1","predicted (intersection) + predicted (union)"
"G6PC","predicted (intersection) + predicted (union)"
"G6PC2","predicted (union)"
"GAB1","predicted (union)"
"GAB2","predicted (union)"
"GABARAP","predicted (union)"
"GABPB1","predicted (intersection) + predicted (union)"
"GABPB2","predicted (union)"
"GABRA4","predicted (intersection) + predicted (union)"
"GABRB1","predicted (union)"
"GABRB3","predicted (union)"
"GABRR2","predicted (union)"
"GAD2","predicted (union)"
"GALC","predicted (union)"
"GALNT1","predicted (union)"
"GALNT10","predicted (union)"
"GALNT13","predicted (union)"
"GALNT15","predicted (intersection) + predicted (union)"
"GALNT17","predicted (union)"
"GALNT2","predicted (intersection) + predicted (union)"
"GALNT3","predicted (union)"
"GALNT4","predicted (union)"
"GALNT5","predicted (union)"
"GALNT8","predicted (union)"
"GAMT","predicted (union)"
"GAPT","predicted (union)"
"GAPVD1","predicted (intersection) + predicted (union)"
"GAS7","predicted (union)"
"GAS8","predicted (intersection) + predicted (union)"
"GASK1A","predicted (union)"
"GASK1B","predicted (union)"
"GATA6","predicted (union)"
"GATAD1","predicted (union)"
"GATAD2A","predicted (intersection) + predicted (union)"
"GATAD2B","predicted (union)"
"GATC","predicted (intersection) + predicted (union)"
"GATD1","predicted (union)"
"GBP1","predicted (union)"
"GBP2","predicted (union)"
"GBP3","predicted (union)"
"GCA","predicted (intersection) + predicted (union)"
"GCC1","predicted (intersection) + predicted (union)"
"GCDH","predicted (union)"
"GCFC2","predicted (intersection) + predicted (union)"
"GCLM","predicted (union)"
"GCM1","predicted (union)"
"GCM2","predicted (intersection) + predicted (union)"
"GCNT1","predicted (union)"
"GCNT2","predicted (intersection) + predicted (union)"
"GCOM1","predicted (intersection) + predicted (union)"
"GCSAM","predicted (intersection) + predicted (union)"
"GCSAML","predicted (intersection) + predicted (union)"
"GDA","predicted (union)"
"GDAP2","predicted (union)"
"GDE1","predicted (union)"
"GDF11","predicted (union)"
"GDF7","predicted (intersection) + predicted (union)"
"GDNF","predicted (intersection) + predicted (union)"
"GDPGP1","predicted (union)"
"GEMIN6","predicted (union)"
"GEN1","predicted (union)"
"GFER","predicted (intersection) + predicted (union)"
"GFI1","predicted (intersection) + predicted (union)"
"GFM1","predicted (union)"
"GFOD1","predicted (intersection) + predicted (union)"
"GFOD2","predicted (union)"
"GFPT1","predicted (union)"
"GFRA1","predicted (union)"
"GGA1","predicted (union)"
"GGA2","predicted (union)"
"GGCX","predicted (intersection) + predicted (union)"
"GHR","predicted (intersection) + predicted (union)"
"GID4","experimental (all) + predicted (union)"
"GID8","predicted (union)"
"GIMAP1","predicted (union)"
"GIMAP6","predicted (intersection) + predicted (union)"
"GIN1","predicted (union)"
"GINM1","predicted (union)"
"GINS2","predicted (intersection) + predicted (union)"
"GINS4","predicted (union)"
"GIPC2","predicted (union)"
"GIPR","predicted (intersection) + predicted (union)"
"GIT2","predicted (union)"
"GJA3","predicted (intersection) + predicted (union)"
"GJB6","predicted (intersection) + predicted (union)"
"GJB7","predicted (union)"
"GJC1","predicted (intersection) + predicted (union)"
"GJD2","predicted (intersection) + predicted (union)"
"GK","predicted (intersection) + predicted (union)"
"GK5","predicted (union)"
"GLCCI1","predicted (intersection) + predicted (union)"
"GLDC","predicted (union)"
"GLDN","predicted (union)"
"GLG1","predicted (union)"
"GLI2","predicted (intersection) + predicted (union)"
"GLIPR1","predicted (union)"
"GLIPR1L2","predicted (union)"
"GLIS2","predicted (union)"
"GLP2R","predicted (intersection) + predicted (union)"
"GLRX2","predicted (intersection) + predicted (union)"
"GLRX3","predicted (intersection) + predicted (union)"
"GLRX5","predicted (union)"
"GLS","predicted (intersection) + predicted (union)"
"GLT1D1","predicted (union)"
"GLT6D1","predicted (intersection) + predicted (union)"
"GLUL","predicted (intersection) + predicted (union)"
"GLYAT","predicted (union)"
"GLYATL3","predicted (intersection) + predicted (union)"
"GM2A","predicted (union)"
"GMCL1","predicted (union)"
"GMEB1","predicted (union)"
"GMFB","predicted (intersection) + predicted (union)"
"GMPS","predicted (intersection) + predicted (union)"
"GNA13","predicted (intersection) + predicted (union)"
"GNAI3","predicted (intersection) + predicted (union)"
"GNAL","predicted (union)"
"GNAQ","predicted (union)"
"GNAT1","predicted (union)"
"GNB1L","predicted (union)"
"GNB4","predicted (union)"
"GNG11","predicted (intersection) + predicted (union)"
"GNG7","predicted (union)"
"GNL1","predicted (intersection) + predicted (union)"
"GNL3L","predicted (union)"
"GNPTG","predicted (union)"
"GNRHR","predicted (union)"
"GOLGA1","predicted (union)"
"GOLGA3","predicted (intersection) + predicted (union)"
"GOLGA6A","predicted (intersection) + predicted (union)"
"GOLGA6B","predicted (intersection) + predicted (union)"
"GOLGA6C","predicted (intersection) + predicted (union)"
"GOLGA6D","predicted (intersection) + predicted (union)"
"GOLGA7","predicted (intersection) + predicted (union)"
"GOLGA7B","predicted (intersection) + predicted (union)"
"GOLGA8F","predicted (intersection) + predicted (union)"
"GOLGA8H","predicted (intersection) + predicted (union)"
"GOLGA8K","predicted (intersection) + predicted (union)"
"GOLGA8M","predicted (intersection) + predicted (union)"
"GOLGA8N","predicted (intersection) + predicted (union)"
"GOLGA8O","predicted (intersection) + predicted (union)"
"GOLGA8R","predicted (intersection) + predicted (union)"
"GOLM1","predicted (intersection) + predicted (union)"
"GOLT1B","predicted (intersection) + predicted (union)"
"GON4L","predicted (union)"
"GOPC","predicted (union)"
"GOSR1","predicted (union)"
"GOT2","predicted (union)"
"GP6","predicted (union)"
"GPATCH2L","predicted (intersection) + predicted (union)"
"GPATCH4","predicted (union)"
"GPBP1","predicted (intersection) + predicted (union)"
"GPBP1L1","predicted (union)"
"GPC2","predicted (union)"
"GPC6","predicted (intersection) + predicted (union)"
"GPCPD1","predicted (union)"
"GPD2","predicted (intersection) + predicted (union)"
"GPER1","predicted (intersection) + predicted (union)"
"GPKOW","predicted (union)"
"GPLD1","predicted (union)"
"GPN2","predicted (union)"
"GPNMB","predicted (intersection) + predicted (union)"
"GPR107","predicted (intersection) + predicted (union)"
"GPR12","predicted (union)"
"GPR137C","predicted (intersection) + predicted (union)"
"GPR141","predicted (union)"
"GPR151","predicted (union)"
"GPR158","predicted (union)"
"GPR161","predicted (union)"
"GPR173","predicted (union)"
"GPR174","predicted (union)"
"GPR180","predicted (intersection) + predicted (union)"
"GPR183","predicted (union)"
"GPR26","predicted (union)"
"GPR27","predicted (union)"
"GPR37","predicted (intersection) + predicted (union)"
"GPR37L1","predicted (union)"
"GPR39","predicted (union)"
"GPR55","predicted (intersection) + predicted (union)"
"GPR62","predicted (union)"
"GPR63","predicted (union)"
"GPR65","predicted (union)"
"GPR83","predicted (intersection) + predicted (union)"
"GPR89A","predicted (union)"
"GPR89B","predicted (union)"
"GPRACR","predicted (union)"
"GPRASP1","predicted (union)"
"GPRASP2","predicted (union)"
"GPRC5A","predicted (intersection) + predicted (union)"
"GPRIN3","predicted (intersection) + predicted (union)"
"GPSM2","predicted (intersection) + predicted (union)"
"GPT2","predicted (union)"
"GPX1","predicted (intersection) + predicted (union)"
"GPX6","predicted (intersection) + predicted (union)"
"GRAP2","predicted (union)"
"GREB1","predicted (union)"
"GREM2","predicted (union)"
"GRID1","predicted (union)"
"GRID2","predicted (intersection) + predicted (union)"
"GRIK1","predicted (intersection) + predicted (union)"
"GRIK3","predicted (union)"
"GRIN2A","predicted (intersection) + predicted (union)"
"GRIN2B","predicted (intersection) + predicted (union)"
"GRIN3A","predicted (intersection) + predicted (union)"
"GRIP1","predicted (union)"
"GRK1","predicted (union)"
"GRK3","predicted (union)"
"GRK5","predicted (union)"
"GRK6","predicted (union)"
"GRM1","predicted (union)"
"GRM6","predicted (union)"
"GRPEL1","predicted (intersection) + predicted (union)"
"GRSF1","predicted (intersection) + predicted (union)"
"GRWD1","predicted (union)"
"GSAP","predicted (union)"
"GSDME","predicted (union)"
"GSE1","predicted (intersection) + predicted (union)"
"GSK3B","predicted (union)"
"GSKIP","predicted (union)"
"GSPT1","predicted (union)"
"GSR","predicted (union)"
"GSS","predicted (union)"
"GSTM2","predicted (union)"
"GTDC1","experimental (all) + predicted (intersection) + predicted (union)"
"GTF2A1","predicted (intersection) + predicted (union)"
"GTF2E1","predicted (union)"
"GTF2F2","predicted (union)"
"GTF2H5","predicted (union)"
"GTPBP4","predicted (union)"
"GTPBP8","predicted (union)"
"GUCA1B","predicted (union)"
"GUCY1A1","predicted (intersection) + predicted (union)"
"GUCY1A2","predicted (intersection) + predicted (union)"
"GUF1","predicted (intersection) + predicted (union)"
"GVQW3","predicted (union)"
"GYG2","predicted (union)"
"GZF1","predicted (union)"
"H2BFM","predicted (union)"
"H3F3C","predicted (union)"
"H6PD","predicted (union)"
"HACD2","predicted (union)"
"HACD3","predicted (union)"
"HACD4","predicted (intersection) + predicted (union)"
"HACE1","predicted (union)"
"HAP1","predicted (union)"
"HAPLN1","predicted (union)"
"HAS3","predicted (intersection) + predicted (union)"
"HAUS2","predicted (intersection) + predicted (union)"
"HAUS3","predicted (intersection) + predicted (union)"
"HAUS5","predicted (union)"
"HBEGF","predicted (union)"
"HBS1L","predicted (union)"
"HCFC2","predicted (intersection) + predicted (union)"
"HCN1","predicted (union)"
"HCN3","predicted (intersection) + predicted (union)"
"HCN4","predicted (union)"
"HDAC2","predicted (intersection) + predicted (union)"
"HDAC5","predicted (intersection) + predicted (union)"
"HDAC9","predicted (intersection) + predicted (union)"
"HDGF","predicted (union)"
"HDGFL1","predicted (union)"
"HDX","predicted (intersection) + predicted (union)"
"HEATR6","predicted (intersection) + predicted (union)"
"HEBP1","predicted (union)"
"HEBP2","predicted (union)"
"HECW1","predicted (union)"
"HECW2","predicted (intersection) + predicted (union)"
"HEG1","predicted (union)"
"HELLS","predicted (union)"
"HELZ","predicted (union)"
"HEMK1","predicted (intersection) + predicted (union)"
"HEPACAM","predicted (union)"
"HEPH","predicted (intersection) + predicted (union)"
"HERC2","predicted (intersection) + predicted (union)"
"HERPUD2","predicted (union)"
"HES4","predicted (intersection) + predicted (union)"
"HEXA","predicted (intersection) + predicted (union)"
"HEXIM1","predicted (union)"
"HEY2","predicted (intersection) + predicted (union)"
"HEYL","predicted (union)"
"HFE","predicted (union)"
"HGFAC","predicted (union)"
"HHAT","predicted (intersection) + predicted (union)"
"HHIP","predicted (union)"
"HIBADH","predicted (union)"
"HIC2","predicted (intersection) + predicted (union)"
"HIF1A","predicted (intersection) + predicted (union)"
"HIF1AN","predicted (union)"
"HIF3A","predicted (union)"
"HINT1","predicted (union)"
"HIP1","predicted (union)"
"HIPK1","predicted (intersection) + predicted (union)"
"HIPK2","predicted (intersection) + predicted (union)"
"HIPK3","predicted (intersection) + predicted (union)"
"HIST1H2AH","predicted (intersection) + predicted (union)"
"HIST1H2BD","predicted (union)"
"HIST1H2BG","predicted (union)"
"HIST1H3H","predicted (union)"
"HJV","predicted (union)"
"HK1","predicted (union)"
"HKDC1","predicted (intersection) + predicted (union)"
"HLA-DOA","predicted (union)"
"HLA-DPB1","predicted (union)"
"HLCS","predicted (intersection) + predicted (union)"
"HLF","predicted (intersection) + predicted (union)"
"HLTF","predicted (union)"
"HMCES","predicted (union)"
"HMGB1","predicted (intersection) + predicted (union)"
"HMGB2","predicted (intersection) + predicted (union)"
"HMGB3","predicted (union)"
"HMGCLL1","predicted (intersection) + predicted (union)"
"HMGCR","predicted (union)"
"HMGCS1","predicted (intersection) + predicted (union)"
"HMGN3","predicted (union)"
"HMGN5","predicted (union)"
"HMX1","predicted (intersection) + predicted (union)"
"HNF1A","predicted (intersection) + predicted (union)"
"HNF4A","predicted (intersection) + predicted (union)"
"HNMT","predicted (intersection) + predicted (union)"
"HNRNPA0","predicted (intersection) + predicted (union)"
"HNRNPF","experimental (all) + predicted (intersection) + predicted (union)"
"HNRNPH2","predicted (intersection) + predicted (union)"
"HNRNPH3","predicted (union)"
"HNRNPK","predicted (intersection) + predicted (union)"
"HNRNPR","predicted (union)"
"HNRNPU","predicted (union)"
"HNRNPUL2","predicted (intersection) + predicted (union)"
"HOMER1","predicted (intersection) + predicted (union)"
"HOMEZ","predicted (intersection) + predicted (union)"
"HOOK1","predicted (union)"
"HOOK3","predicted (union)"
"HOPX","predicted (union)"
"HORMAD2","predicted (intersection) + predicted (union)"
"HOXA1","predicted (union)"
"HOXA11","predicted (union)"
"HOXA13","predicted (intersection) + predicted (union)"
"HOXA9","predicted (union)"
"HOXB2","predicted (intersection) + predicted (union)"
"HOXB6","predicted (union)"
"HOXC11","predicted (union)"
"HOXC6","predicted (union)"
"HOXD11","predicted (intersection) + predicted (union)"
"HOXD4","predicted (union)"
"HOXD9","predicted (intersection) + predicted (union)"
"HPCAL1","predicted (union)"
"HPDL","predicted (union)"
"HPGD","predicted (union)"
"HPSE2","predicted (union)"
"HPX","predicted (union)"
"HRH4","predicted (intersection) + predicted (union)"
"HRK","predicted (union)"
"HS1BP3","predicted (union)"
"HS2ST1","predicted (union)"
"HS3ST3B1","predicted (intersection) + predicted (union)"
"HS6ST3","predicted (union)"
"HSBP1","predicted (intersection) + predicted (union)"
"HSD17B12","predicted (union)"
"HSDL2","predicted (union)"
"HSF1","predicted (union)"
"HSF5","predicted (union)"
"HSP90AA1","predicted (intersection) + predicted (union)"
"HSP90B1","predicted (union)"
"HSPA12A","predicted (union)"
"HSPA12B","predicted (union)"
"HSPA14","predicted (intersection) + predicted (union)"
"HSPA1B","predicted (intersection) + predicted (union)"
"HSPA4L","predicted (intersection) + predicted (union)"
"HSPA5","predicted (intersection) + predicted (union)"
"HSPBAP1","predicted (union)"
"HTATSF1","predicted (union)"
"HTR1D","predicted (union)"
"HTR2C","predicted (intersection) + predicted (union)"
"HTR5A","predicted (union)"
"HTR5A-AS1","predicted (union)"
"HTT","predicted (intersection) + predicted (union)"
"HUNK","predicted (intersection) + predicted (union)"
"HYAL2","predicted (intersection) + predicted (union)"
"HYDIN","predicted (intersection) + predicted (union)"
"IAH1","predicted (union)"
"IBA57","predicted (intersection) + predicted (union)"
"IBTK","predicted (union)"
"ICA1","predicted (intersection) + predicted (union)"
"ICA1L","predicted (union)"
"ICAM1","predicted (union)"
"ICE2","predicted (intersection) + predicted (union)"
"ICK","predicted (intersection) + predicted (union)"
"ICMT","predicted (union)"
"ICOS","predicted (union)"
"ID1","predicted (union)"
"ID4","predicted (union)"
"IDH1","predicted (union)"
"IDO1","predicted (intersection) + predicted (union)"
"IDS","predicted (intersection) + predicted (union)"
"IER3","predicted (union)"
"IER3IP1","predicted (intersection) + predicted (union)"
"IER5","predicted (intersection) + predicted (union)"
"IFFO2","predicted (union)"
"IFI44L","predicted (intersection) + predicted (union)"
"IFI6","predicted (union)"
"IFIT1","predicted (intersection) + predicted (union)"
"IFIT2","predicted (union)"
"IFIT3","predicted (union)"
"IFNAR1","predicted (intersection) + predicted (union)"
"IFNE","predicted (union)"
"IFNLR1","predicted (union)"
"IFT20","predicted (union)"
"IFT74","predicted (union)"
"IGDCC3","predicted (union)"
"IGF1","predicted (intersection) + predicted (union)"
"IGF2R","predicted (intersection) + predicted (union)"
"IGFBP1","predicted (union)"
"IGFBP4","predicted (union)"
"IGFBPL1","predicted (union)"
"IGLON5","predicted (intersection) + predicted (union)"
"IGSF22","predicted (intersection) + predicted (union)"
"IGSF3","predicted (intersection) + predicted (union)"
"IGSF5","predicted (union)"
"IKZF1","predicted (intersection) + predicted (union)"
"IKZF4","predicted (union)"
"IL10RA","predicted (intersection) + predicted (union)"
"IL13RA1","predicted (intersection) + predicted (union)"
"IL16","predicted (union)"
"IL17A","experimental (all)"
"IL17RA","predicted (intersection) + predicted (union)"
"IL18R1","predicted (union)"
"IL1RAP","predicted (intersection) + predicted (union)"
"IL1RAPL1","predicted (intersection) + predicted (union)"
"IL20RA","predicted (intersection) + predicted (union)"
"IL20RB","predicted (union)"
"IL24","predicted (intersection) + predicted (union)"
"IL31","predicted (union)"
"IL6ST","predicted (intersection) + predicted (union)"
"ILDR2","predicted (union)"
"ILRUN","predicted (union)"
"IMP4","predicted (union)"
"IMPDH1","predicted (union)"
"IMPG1","predicted (union)"
"IMPG2","predicted (union)"
"INA","predicted (intersection) + predicted (union)"
"INCENP","predicted (union)"
"ING3","predicted (union)"
"INHBA","predicted (union)"
"INIP","predicted (union)"
"INO80D","predicted (intersection) + predicted (union)"
"INPP4A","predicted (intersection) + predicted (union)"
"INPP4B","predicted (intersection) + predicted (union)"
"INPP5F","predicted (intersection) + predicted (union)"
"INSIG1","predicted (intersection) + predicted (union)"
"INSIG2","predicted (intersection) + predicted (union)"
"INSL4","predicted (union)"
"INSM1","predicted (union)"
"INSYN2B","predicted (union)"
"INTS10","predicted (intersection) + predicted (union)"
"INTS6","predicted (union)"
"INTS6L","predicted (intersection) + predicted (union)"
"INTS8","predicted (intersection) + predicted (union)"
"INTU","predicted (intersection) + predicted (union)"
"IPCEF1","predicted (intersection) + predicted (union)"
"IPMK","predicted (intersection) + predicted (union)"
"IPO5","predicted (union)"
"IPO9","predicted (intersection) + predicted (union)"
"IPP","predicted (intersection) + predicted (union)"
"IPPK","predicted (intersection) + predicted (union)"
"IQCE","predicted (intersection) + predicted (union)"
"IQCG","predicted (union)"
"IQCH","predicted (union)"
"IQGAP1","predicted (union)"
"IQGAP3","predicted (union)"
"IQSEC3","predicted (union)"
"IQUB","predicted (union)"
"IRAK1","predicted (union)"
"IRAK1BP1","predicted (union)"
"IRAK3","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"IRAK4","predicted (union)"
"IREB2","predicted (union)"
"IRF2BP2","predicted (union)"
"IRF4","predicted (intersection) + predicted (union)"
"IRS1","predicted (union)"
"IRS2","predicted (union)"
"IRS4","predicted (intersection) + predicted (union)"
"ISCA2","predicted (intersection) + predicted (union)"
"ISLR2","predicted (intersection) + predicted (union)"
"ISM2","predicted (union)"
"IST1","predicted (union)"
"ISY1","predicted (union)"
"ISY1-RAB43","predicted (union)"
"ITGA1","predicted (intersection) + predicted (union)"
"ITGA2","predicted (intersection) + predicted (union)"
"ITGA3","predicted (union)"
"ITGA4","predicted (union)"
"ITGAL","predicted (union)"
"ITGAV","predicted (intersection) + predicted (union)"
"ITGB1BP1","predicted (union)"
"ITGB3","predicted (union)"
"ITGB6","predicted (intersection) + predicted (union)"
"ITM2B","predicted (union)"
"ITPK1","predicted (union)"
"ITPR2","predicted (union)"
"ITPRID2","predicted (union)"
"ITPRIP","predicted (union)"
"ITSN1","predicted (intersection) + predicted (union)"
"IWS1","predicted (intersection) + predicted (union)"
"IYD","predicted (intersection) + predicted (union)"
"JADE1","predicted (intersection) + predicted (union)"
"JAG2","predicted (union)"
"JAK1","predicted (union)"
"JAKMIP2","predicted (union)"
"JARID2","predicted (intersection) + predicted (union)"
"JDP2","predicted (union)"
"JHY","predicted (union)"
"JMJD6","predicted (intersection) + predicted (union)"
"JMY","predicted (intersection) + predicted (union)"
"JOSD1","predicted (union)"
"JPH2","predicted (union)"
"KALRN","predicted (union)"
"KANSL1L","predicted (intersection) + predicted (union)"
"KANSL3","predicted (union)"
"KARS","predicted (union)"
"KAT2B","predicted (union)"
"KAT6A","predicted (intersection) + predicted (union)"
"KAT7","predicted (intersection) + predicted (union)"
"KATNAL1","predicted (intersection) + predicted (union)"
"KATNBL1","predicted (union)"
"KAZALD1","predicted (union)"
"KBTBD11","predicted (intersection) + predicted (union)"
"KBTBD6","predicted (intersection) + predicted (union)"
"KBTBD7","predicted (union)"
"KCMF1","predicted (union)"
"KCNA1","predicted (union)"
"KCNA6","predicted (intersection) + predicted (union)"
"KCNA7","predicted (intersection) + predicted (union)"
"KCNAB1","predicted (union)"
"KCNAB2","predicted (intersection) + predicted (union)"
"KCNB1","predicted (intersection) + predicted (union)"
"KCNC1","predicted (intersection) + predicted (union)"
"KCND3","predicted (union)"
"KCNE3","predicted (union)"
"KCNE4","predicted (intersection) + predicted (union)"
"KCNH1","predicted (union)"
