"Target","Evidence"
"DPY19L4","predicted (intersection) + predicted (union)"
"DPYSL2","predicted (intersection) + predicted (union)"
"DPYSL3","predicted (intersection) + predicted (union)"
"DR1","predicted (intersection) + predicted (union)"
"DRAM1","predicted (union)"
"DRAXIN","predicted (intersection) + predicted (union)"
"DRD1","predicted (union)"
"DRG1","predicted (intersection) + predicted (union)"
"DRG2","predicted (intersection) + predicted (union)"
"DSC1","predicted (union)"
"DSC3","predicted (union)"
"DSCAM","predicted (intersection) + predicted (union)"
"DSCR8","predicted (intersection) + predicted (union)"
"DSG2","predicted (union)"
"DSN1","predicted (union)"
"DSP","predicted (union)"
"DST","predicted (union)"
"DTD1","predicted (union)"
"DTD2","predicted (union)"
"DTHD1","predicted (intersection) + predicted (union)"
"DTL","predicted (union)"
"DTNA","predicted (intersection) + predicted (union)"
"DTWD2","predicted (intersection) + predicted (union)"
"DTX1","predicted (union)"
"DTX3","predicted (intersection) + predicted (union)"
"DTX4","predicted (union)"
"DUS2","predicted (intersection) + predicted (union)"
"DUSP1","experimental (strong) + experimental (all)"
"DUSP16","predicted (intersection) + predicted (union)"
"DUSP18","predicted (intersection) + predicted (union)"
"DUSP19","predicted (union)"
"DUSP2","predicted (intersection) + predicted (union)"
"DUSP22","predicted (intersection) + predicted (union)"
"DUSP28","predicted (union)"
"DUSP3","predicted (union)"
"DUSP5","predicted (union)"
"DUSP7","predicted (union)"
"DUSP8","predicted (union)"
"DYNAP","predicted (union)"
"DYNC1I2","predicted (union)"
"DYNC1LI2","predicted (union)"
"DYNLL2","predicted (intersection) + predicted (union)"
"DYRK1A","predicted (intersection) + predicted (union)"
"DYRK2","predicted (union)"
"DYRK3","predicted (intersection) + predicted (union)"
"DYTN","predicted (union)"
"DZIP1L","predicted (intersection) + predicted (union)"
"E2F2","predicted (intersection) + predicted (union)"
"E2F3","predicted (union)"
"E2F6","predicted (union)"
"EAF1","predicted (union)"
"EARS2","predicted (intersection) + predicted (union)"
"EBF2","predicted (union)"
"ECHDC1","predicted (union)"
"ECHDC3","predicted (union)"
"ECSIT","predicted (union)"
"EDA2R","predicted (union)"
"EDARADD","predicted (intersection) + predicted (union)"
"EDC3","predicted (union)"
"EDEM1","predicted (intersection) + predicted (union)"
"EDEM3","experimental (all) + predicted (intersection) + predicted (union)"
"EDF1","predicted (union)"
"EDIL3","predicted (intersection) + predicted (union)"
"EDN2","predicted (union)"
"EDN3","predicted (union)"
"EDNRB","predicted (union)"
"EED","predicted (intersection) + predicted (union)"
"EEF1AKMT3","predicted (union)"
"EEF1AKMT4","predicted (intersection) + predicted (union)"
"EEF2K","predicted (intersection) + predicted (union)"
"EEPD1","predicted (intersection) + predicted (union)"
"EFCAB1","predicted (intersection) + predicted (union)"
"EFCAB10","predicted (union)"
"EFCAB13","predicted (intersection) + predicted (union)"
"EFHC1","predicted (union)"
"EFHD1","predicted (union)"
"EFNA5","predicted (union)"
"EFNB1","predicted (union)"
"EFNB2","predicted (union)"
"EFR3B","predicted (intersection) + predicted (union)"
"EFS","predicted (intersection) + predicted (union)"
"EFTUD2","predicted (union)"
"EGFR","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"EGLN3","predicted (intersection) + predicted (union)"
"EGR1","predicted (intersection) + predicted (union)"
"EGR2","predicted (union)"
"EGR3","predicted (intersection) + predicted (union)"
"EHBP1L1","predicted (union)"
"EHD1","predicted (union)"
"EHD3","predicted (intersection) + predicted (union)"
"EHD4","predicted (union)"
"EHF","predicted (intersection) + predicted (union)"
"EHHADH","predicted (union)"
"EHMT1","predicted (union)"
"EHMT2","predicted (union)"
"EID1","predicted (union)"
"EIF1AD","predicted (union)"
"EIF1AY","predicted (intersection) + predicted (union)"
"EIF1B","predicted (intersection) + predicted (union)"
"EIF2AK1","predicted (intersection) + predicted (union)"
"EIF2AK2","predicted (intersection) + predicted (union)"
"EIF2B2","predicted (union)"
"EIF2S2","predicted (intersection) + predicted (union)"
"EIF3A","predicted (union)"
"EIF3J","predicted (intersection) + predicted (union)"
"EIF4A2","predicted (union)"
"EIF4B","predicted (intersection) + predicted (union)"
"EIF4E","predicted (intersection) + predicted (union)"
"EIF4E2","predicted (intersection) + predicted (union)"
"EIF4E3","predicted (intersection) + predicted (union)"
"EIF4EBP2","predicted (intersection) + predicted (union)"
"EIF4EBP3","predicted (union)"
"EIF4G2","predicted (intersection) + predicted (union)"
"EIF5A2","predicted (union)"
"EIF5AL1","predicted (intersection) + predicted (union)"
"ELAC1","predicted (union)"
"ELAVL1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ELAVL3","predicted (union)"
"ELF2","predicted (intersection) + predicted (union)"
"ELF3","predicted (union)"
"ELF4","predicted (intersection) + predicted (union)"
"ELF5","predicted (union)"
"ELK3","predicted (union)"
"ELK4","predicted (intersection) + predicted (union)"
"ELL","predicted (union)"
"ELL2","predicted (union)"
"ELMOD2","predicted (intersection) + predicted (union)"
"ELOVL2","predicted (union)"
"ELOVL5","predicted (union)"
"ELP1","predicted (union)"
"ELP2","experimental (all) + predicted (intersection) + predicted (union)"
"ELP4","predicted (union)"
"EMC1","predicted (intersection) + predicted (union)"
"EMC10","predicted (union)"
"EMC6","predicted (union)"
"EMC7","predicted (union)"
"EMC8","predicted (intersection) + predicted (union)"
"EMCN","predicted (union)"
"EMILIN3","predicted (intersection) + predicted (union)"
"EML4","predicted (intersection) + predicted (union)"
"EML5","predicted (union)"
"EML6","predicted (union)"
"EMP2","predicted (union)"
"ENAH","predicted (intersection) + predicted (union)"
"ENC1","predicted (union)"
"ENDOD1","predicted (intersection) + predicted (union)"
"ENDOU","predicted (intersection) + predicted (union)"
"ENDOV","predicted (union)"
"ENOSF1","predicted (union)"
"ENOX1","predicted (union)"
"ENOX2","predicted (union)"
"ENPEP","predicted (union)"
"ENPP4","predicted (union)"
"ENPP5","predicted (intersection) + predicted (union)"
"ENPP6","predicted (intersection) + predicted (union)"
"ENSA","predicted (union)"
"ENTPD1","predicted (intersection) + predicted (union)"
"ENTPD4","predicted (union)"
"ENTPD5","experimental (all) + predicted (intersection) + predicted (union)"
"ENTPD7","predicted (intersection) + predicted (union)"
"ENY2","predicted (intersection) + predicted (union)"
"EPB41L4B","predicted (union)"
"EPHA10","predicted (union)"
"EPHA4","predicted (union)"
"EPHA5","predicted (intersection) + predicted (union)"
"EPHA6","predicted (union)"
"EPHA8","predicted (union)"
"EPHX2","predicted (intersection) + predicted (union)"
"EPM2AIP1","predicted (union)"
"EPN3","predicted (union)"
"EPPIN","predicted (union)"
"EPPIN-WFDC6","predicted (union)"
"EPS15","predicted (intersection) + predicted (union)"
"EPSTI1","experimental (all) + predicted (intersection) + predicted (union)"
"ERAL1","predicted (union)"
"ERAP1","predicted (union)"
"ERBB2","predicted (intersection) + predicted (union)"
"ERBB4","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"ERC1","predicted (intersection) + predicted (union)"
"ERC2","predicted (intersection) + predicted (union)"
"ERCC4","predicted (intersection) + predicted (union)"
"ERCC6","predicted (union)"
"ERCC6L","predicted (intersection) + predicted (union)"
"ERCC6L2","predicted (intersection) + predicted (union)"
"EREG","predicted (intersection) + predicted (union)"
"ERF","predicted (union)"
"ERFE","predicted (union)"
"ERG","predicted (intersection) + predicted (union)"
"ERG28","predicted (union)"
"ERGIC2","predicted (intersection) + predicted (union)"
"ERICH1","predicted (intersection) + predicted (union)"
"ERICH5","predicted (union)"
"ERLEC1","predicted (intersection) + predicted (union)"
"ERLIN1","predicted (intersection) + predicted (union)"
"ERMAP","predicted (intersection) + predicted (union)"
"ERN1","predicted (intersection) + predicted (union)"
"ERO1A","predicted (union)"
"ERP44","predicted (union)"
"ERRFI1","predicted (union)"
"ERV3-1","predicted (intersection) + predicted (union)"
"ESCO1","predicted (union)"
"ESD","experimental (all) + predicted (union)"
"ESF1","predicted (union)"
"ESPNL","predicted (union)"
"ESR1","predicted (intersection) + predicted (union)"
"ESR2","predicted (intersection) + predicted (union)"
"ESRRB","predicted (union)"
"ESS2","predicted (union)"
"ESYT1","predicted (intersection) + predicted (union)"
"ETF1","predicted (union)"
"ETNK2","predicted (union)"
"ETV3","predicted (intersection) + predicted (union)"
"ETV5","predicted (union)"
"ETV6","predicted (intersection) + predicted (union)"
"EVI2B","predicted (union)"
"EVI5","predicted (union)"
"EVL","predicted (union)"
"EVX2","predicted (union)"
"EXD1","predicted (union)"
"EXOC2","predicted (union)"
"EXOC6B","predicted (intersection) + predicted (union)"
"EXOG","predicted (union)"
"EXOSC2","predicted (intersection) + predicted (union)"
"EXOSC6","predicted (intersection) + predicted (union)"
"EXPH5","predicted (intersection) + predicted (union)"
"EXT1","predicted (intersection) + predicted (union)"
"EXTL3","predicted (union)"
"EYA3","predicted (intersection) + predicted (union)"
"F10","predicted (intersection) + predicted (union)"
"F11","predicted (union)"
"F11R","predicted (union)"
"F2R","predicted (union)"
"F2RL1","predicted (union)"
"F3","predicted (intersection) + predicted (union)"
"F7","predicted (union)"
"F9","predicted (intersection) + predicted (union)"
"FAAH","predicted (union)"
"FAAP20","predicted (union)"
"FABP2","predicted (union)"
"FABP3","predicted (union)"
"FADD","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"FADS1","predicted (intersection) + predicted (union)"
"FADS2","predicted (union)"
"FAF1","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"FAF2","predicted (intersection) + predicted (union)"
"FAIM2","predicted (intersection) + predicted (union)"
"FAM102A","predicted (union)"
"FAM102B","predicted (union)"
"FAM104B","predicted (union)"
"FAM107B","predicted (intersection) + predicted (union)"
"FAM110B","predicted (intersection) + predicted (union)"
"FAM110C","predicted (union)"
"FAM111B","predicted (intersection) + predicted (union)"
"FAM114A1","predicted (intersection) + predicted (union)"
"FAM114A2","predicted (union)"
"FAM117B","predicted (intersection) + predicted (union)"
"FAM118A","predicted (union)"
"FAM120A","predicted (intersection) + predicted (union)"
"FAM120AOS","predicted (intersection) + predicted (union)"
"FAM120B","predicted (union)"
"FAM120C","predicted (intersection) + predicted (union)"
"FAM122A","predicted (intersection) + predicted (union)"
"FAM122B","predicted (union)"
"FAM122C","predicted (union)"
"FAM124A","predicted (union)"
"FAM126A","predicted (intersection) + predicted (union)"
"FAM126B","predicted (union)"
"FAM131B","predicted (union)"
"FAM131C","predicted (union)"
"FAM135A","predicted (union)"
"FAM135B","predicted (union)"
"FAM13A","predicted (union)"
"FAM13B","predicted (union)"
"FAM149B1","predicted (union)"
"FAM151B","predicted (intersection) + predicted (union)"
"FAM160B2","predicted (union)"
"FAM162A","predicted (union)"
"FAM163B","predicted (union)"
"FAM168A","predicted (union)"
"FAM168B","predicted (intersection) + predicted (union)"
"FAM171A1","predicted (intersection) + predicted (union)"
"FAM171B","predicted (union)"
"FAM172A","predicted (union)"
"FAM177A1","predicted (union)"
"FAM181B","predicted (intersection) + predicted (union)"
"FAM185A","predicted (intersection) + predicted (union)"
"FAM186A","predicted (union)"
"FAM189A1","predicted (intersection) + predicted (union)"
"FAM189B","predicted (union)"
"FAM193A","predicted (union)"
"FAM199X","predicted (intersection) + predicted (union)"
"FAM204A","predicted (intersection) + predicted (union)"
"FAM20B","predicted (union)"
"FAM210B","predicted (union)"
"FAM216B","predicted (intersection) + predicted (union)"
"FAM217B","predicted (intersection) + predicted (union)"
"FAM219B","predicted (union)"
"FAM222B","predicted (intersection) + predicted (union)"
"FAM227A","predicted (intersection) + predicted (union)"
"FAM228A","predicted (intersection) + predicted (union)"
"FAM229B","predicted (intersection) + predicted (union)"
"FAM234B","predicted (intersection) + predicted (union)"
"FAM241A","predicted (intersection) + predicted (union)"
"FAM43A","predicted (union)"
"FAM49A","predicted (intersection) + predicted (union)"
"FAM71B","predicted (union)"
"FAM72A","predicted (intersection) + predicted (union)"
"FAM72B","predicted (intersection) + predicted (union)"
"FAM72C","predicted (intersection) + predicted (union)"
"FAM72D","predicted (intersection) + predicted (union)"
"FAM76B","predicted (union)"
"FAM81A","predicted (intersection) + predicted (union)"
"FAM83F","predicted (intersection) + predicted (union)"
"FAM83G","predicted (union)"
"FAM83H","predicted (union)"
"FAM86B1","predicted (intersection) + predicted (union)"
"FAM86B2","predicted (intersection) + predicted (union)"
"FAM89A","predicted (intersection) + predicted (union)"
"FAM8A1","predicted (union)"
"FAM90A1","predicted (union)"
"FAM90A26","predicted (union)"
"FAM91A1","predicted (union)"
"FAM98A","predicted (intersection) + predicted (union)"
"FAM98B","predicted (intersection) + predicted (union)"
"FAM98C","predicted (union)"
"FAM9C","predicted (intersection) + predicted (union)"
"FANCA","predicted (union)"
"FANCB","predicted (union)"
"FANCC","predicted (intersection) + predicted (union)"
"FANCD2OS","predicted (intersection) + predicted (union)"
"FANCF","experimental (all) + predicted (union)"
"FANCM","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"FAR1","predicted (intersection) + predicted (union)"
"FAR2","predicted (intersection) + predicted (union)"
"FARP1","predicted (union)"
"FARP2","predicted (intersection) + predicted (union)"
"FARSB","predicted (union)"
"FAS","experimental (strong) + experimental (all) + predicted (intersection) + predicted (union)"
"FAT2","predicted (union)"
"FAT4","predicted (intersection) + predicted (union)"
"FAXC","predicted (union)"
"FAXDC2","predicted (intersection) + predicted (union)"
"FBLN7","predicted (intersection) + predicted (union)"
"FBRS","predicted (union)"
"FBXL18","predicted (union)"
"FBXL20","predicted (intersection) + predicted (union)"
"FBXL22","predicted (union)"
"FBXL3","predicted (intersection) + predicted (union)"
"FBXL4","predicted (union)"
"FBXL5","predicted (intersection) + predicted (union)"
"FBXL7","predicted (union)"
"FBXO10","predicted (union)"
"FBXO17","predicted (union)"
"FBXO28","predicted (intersection) + predicted (union)"
"FBXO3","predicted (intersection) + predicted (union)"
"FBXO30","predicted (union)"
"FBXO31","predicted (union)"
"FBXO32","predicted (intersection) + predicted (union)"
"FBXO4","predicted (intersection) + predicted (union)"
"FBXO40","predicted (union)"
"FBXO41","predicted (union)"
"FBXO42","predicted (union)"
"FBXO44","predicted (intersection) + predicted (union)"
"FBXO45","predicted (union)"
"FBXO46","predicted (union)"
"FBXO47","predicted (intersection) + predicted (union)"
"FBXO48","predicted (intersection) + predicted (union)"
"FBXW11","predicted (union)"
"FBXW2","predicted (intersection) + predicted (union)"
"FBXW7","predicted (union)"
"FCF1","predicted (union)"
"FCGRT","predicted (union)"
"FCMR","predicted (union)"
"FCN2","predicted (union)"
"FCRL3","predicted (union)"
"FCRL5","predicted (union)"
"FCRL6","predicted (union)"
"FCSK","predicted (intersection) + predicted (union)"
"FDFT1","predicted (union)"
"FDX1","predicted (union)"
"FECH","predicted (union)"
"FEM1C","predicted (union)"
"FER","predicted (intersection) + predicted (union)"
"FERMT1","predicted (intersection) + predicted (union)"
"FEZ2","predicted (union)"
"FFAR4","predicted (union)"
"FGB","predicted (union)"
"FGD4","predicted (union)"
"FGF13","predicted (union)"
"FGF16","predicted (union)"
"FGF2","predicted (intersection) + predicted (union)"
"FGF3","predicted (union)"
"FGF9","predicted (union)"
"FGFBP2","predicted (union)"
"FGFBP3","predicted (intersection) + predicted (union)"
"FGFR1OP","predicted (intersection) + predicted (union)"
"FGG","predicted (union)"
"FHDC1","predicted (union)"
"FHL1","predicted (intersection) + predicted (union)"
"FHL2","predicted (intersection) + predicted (union)"
"FHL3","predicted (union)"
"FHL5","predicted (union)"
"FIBCD1","predicted (intersection) + predicted (union)"
"FIG4","predicted (union)"
"FIGN","predicted (intersection) + predicted (union)"
"FIGNL1","predicted (union)"
"FILIP1","predicted (intersection) + predicted (union)"
"FIS1","predicted (union)"
"FJX1","predicted (union)"
"FKBP11","predicted (union)"
"FKBP14","predicted (intersection) + predicted (union)"
"FKBP1A","predicted (union)"
"FKBP5","predicted (intersection) + predicted (union)"
"FKBP6","predicted (union)"
"FKBP7","predicted (intersection) + predicted (union)"
"FKBP9","predicted (intersection) + predicted (union)"
"FKTN","predicted (union)"
"FLRT1","predicted (union)"
"FLRT2","predicted (union)"
"FLRT3","predicted (union)"
"FLT1","predicted (union)"
"FLT4","predicted (union)"
"FLVCR2","predicted (union)"
"FLYWCH1","predicted (union)"
"FLYWCH2","predicted (union)"
"FMC1-LUC7L2","predicted (union)"
"FMN1","predicted (intersection) + predicted (union)"
"FMNL3","predicted (intersection) + predicted (union)"
"FMO3","predicted (union)"
"FMR1NB","predicted (union)"
"FN1","predicted (intersection) + predicted (union)"
"FNBP1","predicted (union)"
"FNBP1L","predicted (union)"
"FNBP4","predicted (intersection) + predicted (union)"
"FNDC10","predicted (union)"
"FNDC3B","predicted (union)"
"FNDC5","predicted (intersection) + predicted (union)"
"FNIP2","predicted (union)"
"FNTB","predicted (intersection) + predicted (union)"
"FOCAD","predicted (union)"
"FOPNL","predicted (union)"
"FOS","experimental (all)"
"FOSL2","predicted (intersection) + predicted (union)"
"FOXA2","predicted (union)"
"FOXB1","predicted (union)"
"FOXD2","predicted (union)"
"FOXD3","predicted (intersection) + predicted (union)"
"FOXE1","predicted (intersection) + predicted (union)"
"FOXF1","predicted (union)"
"FOXJ2","predicted (intersection) + predicted (union)"
"FOXK1","predicted (intersection) + predicted (union)"
"FOXK2","predicted (union)"
"FOXL2NB","predicted (intersection) + predicted (union)"
"FOXN2","predicted (union)"
"FOXN3","predicted (intersection) + predicted (union)"
"FOXO3","predicted (union)"
"FOXP1","predicted (union)"
"FOXP4","predicted (union)"
"FOXQ1","predicted (union)"
"FOXR2","predicted (intersection) + predicted (union)"
"FPGS","predicted (union)"
"FPGT","predicted (intersection) + predicted (union)"
"FPR3","predicted (union)"
"FRA10AC1","predicted (union)"
"FRAT1","predicted (intersection) + predicted (union)"
"FREM2","predicted (intersection) + predicted (union)"
"FRK","predicted (intersection) + predicted (union)"
"FRMD4B","predicted (intersection) + predicted (union)"
"FRMD6","predicted (intersection) + predicted (union)"
"FRMD8","predicted (intersection) + predicted (union)"
"FRMPD3","predicted (intersection) + predicted (union)"
"FRMPD4","predicted (union)"
"FRRS1L","predicted (intersection) + predicted (union)"
"FRS2","predicted (union)"
"FRYL","predicted (intersection) + predicted (union)"
"FSCN3","predicted (union)"
"FSD1L","predicted (union)"
"FSD2","predicted (intersection) + predicted (union)"
"FSHB","predicted (union)"
"FST","predicted (union)"
"FSTL1","predicted (union)"
"FSTL3","predicted (intersection) + predicted (union)"
"FTCD","predicted (intersection) + predicted (union)"
"FTH1","predicted (union)"
"FTHL17","predicted (union)"
"FTL","predicted (union)"
"FTO","predicted (intersection) + predicted (union)"
"FUBP1","predicted (union)"
"FUCA1","predicted (union)"
"FUNDC2","predicted (intersection) + predicted (union)"
"FUOM","predicted (union)"
"FURIN","predicted (union)"
"FUS","predicted (intersection) + predicted (union)"
"FUT10","predicted (union)"
"FUT3","predicted (union)"
"FUT4","predicted (intersection) + predicted (union)"
"FUT9","predicted (intersection) + predicted (union)"
"FXN","predicted (union)"
"FXR1","predicted (intersection) + predicted (union)"
"FXYD3","predicted (union)"
"FYB1","predicted (intersection) + predicted (union)"
"FYCO1","predicted (union)"
"FYN","predicted (intersection) + predicted (union)"
"FYTTD1","predicted (union)"
"FZD1","predicted (intersection) + predicted (union)"
"FZD2","predicted (intersection) + predicted (union)"
"FZD3","predicted (intersection) + predicted (union)"
"FZD4","predicted (union)"
"FZD5","predicted (intersection) + predicted (union)"
"FZD8","predicted (intersection) + predicted (union)"
"G2E3","predicted (union)"
"G3BP1","predicted (intersection) + predicted (union)"
"G3BP2","predicted (union)"
"G6PC","predicted (intersection) + predicted (union)"
"G6PC2","predicted (union)"
"GAB1","predicted (intersection) + predicted (union)"
"GAB2","predicted (union)"
"GAB3","predicted (union)"
"GABARAP","predicted (union)"
"GABPA","predicted (intersection) + predicted (union)"
"GABPB1","predicted (intersection) + predicted (union)"
"GABPB2","predicted (union)"
"GABRA1","predicted (union)"
"GABRA3","predicted (union)"
"GABRA4","predicted (intersection) + predicted (union)"
"GABRB1","predicted (intersection) + predicted (union)"
"GABRB3","predicted (union)"
"GABRE","predicted (intersection) + predicted (union)"
"GABRG1","predicted (intersection) + predicted (union)"
"GABRP","predicted (union)"
"GAD1","predicted (union)"
"GAD2","predicted (intersection) + predicted (union)"
"GADD45G","predicted (union)"
"GADL1","predicted (union)"
"GAGE1","predicted (intersection) + predicted (union)"
"GAL","predicted (union)"
"GALC","predicted (union)"
"GALE","predicted (union)"
"GALNT10","predicted (intersection) + predicted (union)"
"GALNT14","predicted (union)"
"GALNT15","predicted (intersection) + predicted (union)"
"GALNT17","predicted (intersection) + predicted (union)"
"GALNT6","predicted (union)"
"GANC","predicted (intersection) + predicted (union)"
"GAPVD1","predicted (intersection) + predicted (union)"
"GAREM1","predicted (intersection) + predicted (union)"
"GART","predicted (intersection) + predicted (union)"
"GAS2L3","predicted (union)"
"GAS7","predicted (intersection) + predicted (union)"
"GATA3","predicted (union)"
"GATA4","predicted (union)"
"GATA6","predicted (union)"
"GATAD1","predicted (intersection) + predicted (union)"
"GATAD2B","predicted (union)"
"GATB","predicted (union)"
"GATC","predicted (intersection) + predicted (union)"
"GATD1","predicted (intersection) + predicted (union)"
"GATD3A","predicted (intersection) + predicted (union)"
"GBP1","predicted (union)"
"GBP2","predicted (intersection) + predicted (union)"
"GBP3","predicted (intersection) + predicted (union)"
"GBP4","predicted (intersection) + predicted (union)"
"GBP6","predicted (intersection) + predicted (union)"
"GBX2","predicted (union)"
"GCA","predicted (union)"
"GCC1","predicted (union)"
"GCC2","predicted (intersection) + predicted (union)"
"GCFC2","predicted (intersection) + predicted (union)"
"GCNT1","predicted (union)"
"GCNT3","predicted (intersection) + predicted (union)"
"GCOM1","predicted (intersection) + predicted (union)"
"GCSAM","predicted (union)"
"GCSH","predicted (intersection) + predicted (union)"
"GDA","predicted (intersection) + predicted (union)"
"GDAP1","predicted (union)"
"GDAP1L1","predicted (intersection) + predicted (union)"
"GDAP2","predicted (intersection) + predicted (union)"
"GDF11","predicted (union)"
"GDI1","predicted (union)"
"GDNF","predicted (intersection) + predicted (union)"
"GDPD1","predicted (union)"
"GDPD5","predicted (intersection) + predicted (union)"
"GDPGP1","predicted (union)"
"GEMIN4","predicted (union)"
"GEMIN6","predicted (union)"
"GEN1","predicted (intersection) + predicted (union)"
"GFAP","predicted (union)"
"GFM1","predicted (union)"
"GFOD1","predicted (union)"
"GFPT1","predicted (intersection) + predicted (union)"
"GFPT2","predicted (union)"
"GFRA1","predicted (intersection) + predicted (union)"
"GFRA2","predicted (union)"
"GGA1","predicted (intersection) + predicted (union)"
"GGA2","predicted (intersection) + predicted (union)"
"GGCX","predicted (intersection) + predicted (union)"
"GHDC","predicted (union)"
"GHSR","predicted (union)"
"GID4","predicted (union)"
"GID8","predicted (union)"
"GIGYF1","predicted (union)"
"GIMAP1","predicted (intersection) + predicted (union)"
"GIMAP4","experimental (all) + predicted (intersection) + predicted (union)"
"GIMAP6","predicted (intersection) + predicted (union)"
"GINM1","predicted (union)"
"GINS1","predicted (intersection) + predicted (union)"
"GINS2","predicted (intersection) + predicted (union)"
"GINS4","predicted (union)"
"GIPC2","predicted (intersection) + predicted (union)"
"GIPC3","predicted (intersection) + predicted (union)"
"GIPR","predicted (union)"
"GIT2","predicted (intersection) + predicted (union)"
"GJA3","predicted (intersection) + predicted (union)"
"GJB4","predicted (intersection) + predicted (union)"
"GJB7","predicted (union)"
"GJC1","predicted (intersection) + predicted (union)"
"GK","predicted (union)"
"GK5","predicted (intersection) + predicted (union)"
"GLCCI1","predicted (intersection) + predicted (union)"
"GLDC","predicted (union)"
"GLDN","predicted (intersection) + predicted (union)"
"GLG1","predicted (intersection) + predicted (union)"
"GLI2","predicted (union)"
"GLI3","predicted (union)"
"GLIPR1L2","predicted (union)"
"GLIPR2","predicted (union)"
"GLIS3","predicted (intersection) + predicted (union)"
"GLP2R","predicted (intersection) + predicted (union)"
"GLRX","predicted (union)"
"GLS","predicted (intersection) + predicted (union)"
"GLUD1","predicted (union)"
"GLUD2","predicted (union)"
"GLUL","predicted (union)"
"GLYAT","predicted (intersection) + predicted (union)"
"GLYATL3","predicted (intersection) + predicted (union)"
"GLYCTK","predicted (intersection) + predicted (union)"
"GLYR1","predicted (union)"
"GM2A","predicted (intersection) + predicted (union)"
"GMEB1","predicted (union)"
"GMEB2","predicted (union)"
"GMFB","predicted (intersection) + predicted (union)"
"GMNC","predicted (union)"
"GMNN","predicted (union)"
"GMPR","predicted (intersection) + predicted (union)"
"GMPS","predicted (intersection) + predicted (union)"
"GNA11","predicted (intersection) + predicted (union)"
"GNA12","predicted (union)"
"GNAI2","predicted (union)"
"GNAI3","predicted (intersection) + predicted (union)"
"GNAL","predicted (union)"
"GNAO1","predicted (intersection) + predicted (union)"
"GNAQ","predicted (union)"
"GNB3","predicted (union)"
"GNB4","predicted (intersection) + predicted (union)"
"GNE","predicted (union)"
"GNG10","predicted (union)"
"GNG12","predicted (union)"
"GNG2","predicted (union)"
"GNG4","predicted (union)"
"GNG7","predicted (union)"
"GNL1","predicted (intersection) + predicted (union)"
"GNL3","predicted (union)"
"GNL3L","predicted (intersection) + predicted (union)"
"GNPTG","predicted (union)"
"GNRHR","predicted (intersection) + predicted (union)"
"GOLGA3","predicted (union)"
"GOLGA6A","predicted (union)"
"GOLGA6B","predicted (union)"
"GOLGA6C","predicted (union)"
"GOLGA6D","predicted (union)"
"GOLGA6L2","predicted (union)"
"GOLGA6L4","predicted (union)"
"GOLGA7","predicted (union)"
"GOLGA7B","predicted (intersection) + predicted (union)"
"GOLGA8B","predicted (union)"
"GOLGA8H","predicted (union)"
"GOLGA8K","predicted (union)"
"GOLGA8M","predicted (union)"
"GOLGA8N","predicted (union)"
"GOLGA8O","predicted (union)"
"GOLGA8R","predicted (union)"
"GOLM1","predicted (intersection) + predicted (union)"
"GOLPH3L","predicted (intersection) + predicted (union)"
"GOLT1B","predicted (union)"
"GON7","predicted (union)"
"GOPC","predicted (union)"
"GORASP1","predicted (union)"
"GOSR1","predicted (intersection) + predicted (union)"
"GOT1","predicted (intersection) + predicted (union)"
"GPA33","predicted (union)"
"GPAM","predicted (intersection) + predicted (union)"
"GPAT3","predicted (union)"
"GPAT4","predicted (union)"
"GPATCH11","predicted (intersection) + predicted (union)"
"GPATCH2","predicted (union)"
"GPATCH2L","predicted (intersection) + predicted (union)"
"GPBP1","predicted (intersection) + predicted (union)"
"GPC1","predicted (union)"
"GPC3","predicted (union)"
"GPC4","predicted (intersection) + predicted (union)"
"GPC5","predicted (intersection) + predicted (union)"
"GPC6","predicted (union)"
"GPCPD1","predicted (intersection) + predicted (union)"
"GPD1","predicted (union)"
"GPKOW","predicted (union)"
"GPM6B","experimental (all) + predicted (intersection) + predicted (union)"
"GPN2","predicted (union)"
"GPR107","predicted (union)"
"GPR137C","predicted (intersection) + predicted (union)"
"GPR143","predicted (union)"
"GPR153","predicted (intersection) + predicted (union)"
"GPR156","predicted (union)"
"GPR157","predicted (intersection) + predicted (union)"
"GPR158","predicted (intersection) + predicted (union)"
"GPR161","predicted (union)"
"GPR173","predicted (union)"
"GPR174","predicted (intersection) + predicted (union)"
"GPR176","predicted (union)"
"GPR180","predicted (intersection) + predicted (union)"
"GPR183","predicted (intersection) + predicted (union)"
"GPR26","predicted (intersection) + predicted (union)"
"GPR37L1","predicted (intersection) + predicted (union)"
"GPR63","predicted (union)"
"GPR65","predicted (union)"
"GPR68","predicted (intersection) + predicted (union)"
"GPR75","predicted (intersection) + predicted (union)"
"GPR78","predicted (union)"
"GPR83","predicted (union)"
"GPRASP2","predicted (union)"
"GPRC5B","predicted (intersection) + predicted (union)"
"GPRIN2","experimental (all) + predicted (intersection) + predicted (union)"
"GPRIN3","predicted (intersection) + predicted (union)"
"GPSM2","predicted (union)"
"GPT2","predicted (union)"
